,RandomForest,kendall,matrix,polarity
1550,0.0,0.045206000987525106,NOR,negative
1564,0.004306818016577741,0.16001649401216064,NOR,negative
1567,0.0,0.045206000987525106,NOR,negative
1575,0.0,0.004816980562956426,NOR,negative
1576,0.0,0.05543232337649566,NOR,negative
1582,0.0,0.045206000987525106,NOR,negative
1602,0.0,0.03540758732234954,NOR,negative
1603,0.0,0.016173171331707877,NOR,negative
1604,0.0,0.013323869110903719,NOR,negative
1607,0.005046198334208196,0.018957077872411687,NOR,negative
1614,0.0018135516561204085,0.06792375122220215,NOR,negative
1624,0.0036602459603008565,0.11435885676687076,NOR,negative
1652,0.0,0.0010763333568458357,NOR,negative
1664,0.0,0.021994586098810234,NOR,negative
1685,0.0021855556951818574,0.06599086116249483,NOR,negative
1691,0.0,0.012821081597284711,NOR,negative
1693,0.0,0.014216485625708172,NOR,negative
1696,0.0,0.05047713811303139,NOR,negative
1711,0.0,0.018197482126724274,NOR,negative
1714,0.0,0.0057820564066185945,NOR,negative
1715,0.0,0.045206000987525106,NOR,negative
1716,0.019789080118994558,0.15633917358476876,NOR,negative
1722,0.0020144531613033832,0.01078673658470144,NOR,negative
1724,0.0,0.037269038591753734,NOR,negative
1725,0.0,0.03192721074471077,NOR,negative
1727,0.0,0.045206000987525106,NOR,negative
1732,0.0,0.09636480535233968,NOR,negative
1733,0.0,0.013323869110903719,NOR,negative
1734,0.0,0.03192721074471077,NOR,negative
1737,0.0,0.04198320166345389,NOR,negative
1738,0.004844198237716577,0.09106955247108915,NOR,negative
1742,0.0,0.05543232337649566,NOR,negative
1745,9.946344230160362e-18,0.008838278392590262,NOR,negative
1750,0.0005109661270022554,0.09290904350411944,NOR,negative
1754,0.0005738451109220458,0.023596922106918047,NOR,negative
1773,0.0,0.05543232337649566,NOR,negative
1781,0.0,0.008100740212351062,NOR,negative
1819,0.0019205791356042008,0.09301952402026216,NOR,negative
1828,0.0,0.012318294083665702,NOR,negative
1831,0.0,0.0794404271518033,NOR,negative
1832,0.0,0.04814190442902004,NOR,negative
1835,0.0,0.045206000987525106,NOR,negative
1838,0.007534246164463444,0.15823933349033864,NOR,negative
1840,0.0005055177347567875,0.006835185908494305,NOR,negative
1844,0.005217345128107372,0.026438094417822418,NOR,negative
1847,0.0,0.04905023836004067,NOR,negative
1849,0.0,0.03730033757728884,NOR,negative
1855,0.0,0.02019342583223237,NOR,negative
1866,0.0,0.0702291029033907,NOR,negative
1873,0.0,0.03227003390250513,NOR,negative
1879,0.0,0.017725734207680265,NOR,negative
1884,0.0,0.008100740212351062,NOR,negative
1887,0.0,0.005563158941012175,NOR,negative
1898,0.0,0.01083352004302371,NOR,negative
1904,0.0024967057184941332,0.05543232337649566,NOR,negative
1908,0.0,0.027120176500111903,NOR,negative
1911,0.003281790783497823,0.08719402054467554,NOR,negative
1917,0.0,0.025800115656314713,NOR,negative
1921,5.3198657443185424e-05,0.09928814887965141,NOR,negative
1922,0.0015813162142011936,0.08804938874118058,NOR,negative
1923,0.0,0.03786852051074954,NOR,negative
1932,0.004115582347765033,0.05853258516666455,NOR,negative
1942,0.0,0.011839666925304193,NOR,negative
1944,0.0,0.045206000987525106,NOR,negative
1946,0.0,0.012821081597284711,NOR,negative
1949,0.0,0.045206000987525106,NOR,negative
1950,0.004184081183068346,0.15981278896657228,NOR,negative
1963,0.0,0.061988974857398634,NOR,negative
1974,0.0,0.004460167187922616,NOR,negative
1977,0.0,0.014078050381332231,NOR,negative
1991,0.0,0.04027821361606916,NOR,negative
1992,0.0,0.045206000987525106,NOR,negative
1995,0.0,0.009379476395370855,NOR,negative
2001,0.0,0.04210845426559194,NOR,negative
2004,0.0,0.011944638811239885,NOR,negative
2018,0.0,0.0032681188385235535,NOR,negative
2034,0.0,0.0146073812714792,NOR,negative
2038,6.404215709656718e-19,0.009838782250382318,NOR,negative
2044,0.0,0.0794404271518033,NOR,negative
adduct_+Cl,0.0,,NOR,positive
adduct_+H,0.06979792684602736,0.02151117862112396,NOR,positive
adduct_+K,0.006400700408959776,0.1534158390769184,NOR,positive
adduct_+Na,0.30557747362626236,0.4270244256156939,NOR,positive
adduct_-H,0.0,,NOR,positive
adduct_[M]+,0.013144514446711341,0.26281120773348515,NOR,positive
adduct_[M]-,0.0,,NOR,positive
1,0.061848079769057006,0.1874588019705075,NOR,positive
8,0.0,0.02257745869258198,NOR,positive
13,0.007009907544971021,0.1959262487604639,NOR,positive
26,0.003444387793020692,0.0035559394373852827,NOR,positive
27,0.0,0.045504637034759654,NOR,positive
31,0.0,0.060148537180928864,NOR,positive
35,0.0,0.0525948251669079,NOR,positive
41,0.0067781097623248725,0.15636896155719707,NOR,positive
45,0.00418026284402268,0.1307904335194655,NOR,positive
62,0.0,0.06551518841639106,NOR,positive
67,0.0,0.03700198114129416,NOR,positive
69,1.2047183606582639e-05,0.13613691939048064,NOR,positive
79,0.0,0.04012100812591939,NOR,positive
80,0.002539235496870973,0.13796118849662908,NOR,positive
81,0.0,0.08513266888368227,NOR,positive
89,0.0,0.03711870663385345,NOR,positive
92,0.0,0.0013355658668482919,NOR,positive
106,0.0,0.0034343122290384645,NOR,positive
114,0.0,0.0005065311498460805,NOR,positive
115,0.0,0.028463057934011042,NOR,positive
116,0.0,0.0385432156715293,NOR,positive
117,0.005267907558004372,0.138188825866135,NOR,positive
118,0.002539989494970145,0.1719067370738313,NOR,positive
119,0.0,0.012293707498264948,NOR,positive
125,0.003367703482151585,0.13613691939048064,NOR,positive
134,0.0,0.07179625014991128,NOR,positive
140,0.0,0.008566099137974854,NOR,positive
141,0.0,0.003197391970560712,NOR,positive
142,0.0,0.03820567488539536,NOR,positive
143,0.0,0.03711870663385345,NOR,positive
147,0.011779049465546133,0.13724768240989008,NOR,positive
179,0.0,0.0035559394373852827,NOR,positive
183,0.0,0.03711870663385345,NOR,positive
184,0.0,0.008013395201089752,NOR,positive
191,0.0,0.08307628064818365,NOR,positive
192,0.0,0.07211707023449933,NOR,positive
197,0.0,0.10072774756127953,NOR,positive
202,0.0,0.02250729360510939,NOR,positive
221,0.0,0.03589017943779564,NOR,positive
222,0.0001879747194400751,0.004133460302935413,NOR,positive
227,0.003463794210352409,0.154418652449522,NOR,positive
228,0.0,0.03711870663385345,NOR,positive
229,0.0,0.007983052815712566,NOR,positive
231,0.0001439541712499443,0.025056846835194973,NOR,positive
237,0.0,0.01794508971889782,NOR,positive
245,0.0,0.012130705842854866,NOR,positive
252,0.0,0.03711870663385345,NOR,positive
255,0.0,0.03583472621570128,NOR,positive
259,0.0,0.0525948251669079,NOR,positive
264,0.0,0.01794508971889782,NOR,positive
269,0.0,0.01794508971889782,NOR,positive
275,0.0,0.0525948251669079,NOR,positive
283,0.0020530723358719322,0.05570605633705614,NOR,positive
294,0.008545087886132795,0.2149589976668901,NOR,positive
297,0.00044045872409355065,0.07616326097283362,NOR,positive
299,0.0,0.17195952023271147,NOR,positive
301,0.0,0.0017360204310961848,NOR,positive
303,0.0018076781781684818,0.035724786905824236,NOR,positive
305,0.0,0.01265252869581275,NOR,positive
309,0.0,0.05289453941918361,NOR,positive
314,0.0007008882898254532,0.05040087494868069,NOR,positive
319,0.036796012537337504,0.2522668469994097,NOR,positive
321,0.0,0.058493464873198904,NOR,positive
322,0.0,0.0003815902476709405,NOR,positive
323,0.0,0.1307904335194655,NOR,positive
325,0.0,0.0034343122290384645,NOR,positive
334,0.0,0.0077122931546359415,NOR,positive
336,0.0,0.03589017943779564,NOR,positive
350,0.0011307245864210411,0.04826322029953158,NOR,positive
352,3.584105008598306e-06,0.012569832429827047,NOR,positive
361,0.0,0.03711870663385345,NOR,positive
362,0.0,0.060559148501038905,NOR,positive
370,0.0,0.03820567488539536,NOR,positive
371,0.0,0.05885953426336172,NOR,positive
378,0.006091026851865455,0.1023181591762496,NOR,positive
387,0.0,0.0013419638237862895,NOR,positive
389,0.0005857439538617243,0.1367775180925149,NOR,positive
392,0.0,0.0004665656093405717,NOR,positive
394,0.0,0.0525948251669079,NOR,positive
395,0.0,0.0525948251669079,NOR,positive
396,0.0,0.045504637034759654,NOR,positive
398,0.0,0.045504637034759654,NOR,positive
401,0.0002267899749230863,0.14618123790803172,NOR,positive
414,0.026629256836109016,0.2522668469994097,NOR,positive
423,0.0,0.04350960838370851,NOR,positive
431,0.0,0.045504637034759654,NOR,positive
432,0.0,0.0525948251669079,NOR,positive
444,0.0,0.03589017943779564,NOR,positive
446,0.0017094207192661203,0.07706677517526214,NOR,positive
455,0.0,0.0525948251669079,NOR,positive
456,0.0019953506819379756,0.09180722744470328,NOR,positive
457,0.0029700049870868645,0.10760844984320522,NOR,positive
463,0.0,0.0227671103897536,NOR,positive
470,0.0,0.04602216333235371,NOR,positive
473,0.0,0.016834137513659975,NOR,positive
478,0.0,0.0525948251669079,NOR,positive
479,0.0,0.012569832429827047,NOR,positive
481,0.0,0.03636249692010221,NOR,positive
482,0.001259286619521865,0.03440409550583139,NOR,positive
486,0.0011094429177300193,0.08275642970947002,NOR,positive
487,0.0,0.017254990951501473,NOR,positive
489,0.0,0.0055022629433113274,NOR,positive
490,0.0,0.045504637034759654,NOR,positive
498,0.0,0.008013395201089752,NOR,positive
504,0.0,0.00088637345864088,NOR,positive
519,0.0,0.02257745869258198,NOR,positive
528,0.0,0.003197391970560712,NOR,positive
533,0.0,0.04050029829376902,NOR,positive
563,0.0,0.17195952023271147,NOR,positive
573,0.0,0.08010853862125497,NOR,positive
576,0.00368126272305004,0.019035341759770605,NOR,positive
577,0.0,0.006421902194033233,NOR,positive
590,0.0,0.03685628114735806,NOR,positive
592,0.0,0.04338058507985892,NOR,positive
598,0.0,0.00088637345864088,NOR,positive
599,0.0,0.011230181260259353,NOR,positive
600,0.0020784868282485392,0.03761637612424367,NOR,positive
606,0.0,0.03711870663385345,NOR,positive
610,0.0,0.004949333667836477,NOR,positive
622,0.0,0.030171048727884852,NOR,positive
623,0.007838494798574815,0.07650463291654205,NOR,positive
628,0.06269211229829617,0.2522668469994097,NOR,positive
636,0.0,0.0525948251669079,NOR,positive
640,0.003801591035595428,0.0525948251669079,NOR,positive
643,0.0,0.05839593851122757,NOR,positive
650,0.004364842247397669,0.04861520503522764,NOR,positive
652,0.0,0.03670165332158514,NOR,positive
656,0.0,0.00689124437348134,NOR,positive
663,0.0,0.03711870663385345,NOR,positive
667,0.0,0.07324556921141791,NOR,positive
675,0.0,0.032600859307677844,NOR,positive
679,0.0,0.008013395201089752,NOR,positive
694,0.0005671088198034147,0.09517250253483212,NOR,positive
695,0.0014419531448353882,0.1349647131643051,NOR,positive
697,0.0,0.07179625014991128,NOR,positive
713,0.0,0.05027176698963581,NOR,positive
715,0.01150507452256959,0.20629118493667292,NOR,positive
724,0.0,0.04972399533910015,NOR,positive
727,0.0,0.0525948251669079,NOR,positive
736,0.0,0.07581400805719143,NOR,positive
739,0.0027103772444316784,0.053935751080195854,NOR,positive
745,0.0,0.04209091418863018,NOR,positive
750,0.0,0.048684766401435854,NOR,positive
755,0.0,0.02834605992800403,NOR,positive
758,0.0,0.06798336342775216,NOR,positive
760,0.0,0.029371364149284963,NOR,positive
766,0.0,0.0525948251669079,NOR,positive
781,0.0,0.00763180495341881,NOR,positive
785,0.0,0.14290747668279283,NOR,positive
786,0.0,0.015024067578919609,NOR,positive
794,0.0015474174951451774,0.20260080284468934,NOR,positive
795,0.0,0.03711870663385345,NOR,positive
802,0.0,0.1307904335194655,NOR,positive
806,0.0,0.0205960779767386,NOR,positive
807,0.0,0.001554264523112521,NOR,positive
810,0.0,0.03589017943779564,NOR,positive
823,0.0,0.06438669713266375,NOR,positive
829,0.0,0.07572062301557105,NOR,positive
832,0.0,0.0009404094031060918,NOR,positive
835,0.0,0.0352340056363749,NOR,positive
837,0.0,0.0013355658668482919,NOR,positive
841,0.0,0.0003815902476709405,NOR,positive
849,0.0,0.004875072757528444,NOR,positive
854,0.0,0.003197391970560712,NOR,positive
875,0.0,0.053913465422630355,NOR,positive
881,0.0,0.0077122931546359415,NOR,positive
887,0.0,0.018772052378754865,NOR,positive
888,0.0017719563112244194,0.05783547169333003,NOR,positive
890,0.0,0.0525948251669079,NOR,positive
892,0.015350757084564797,0.10319425850084181,NOR,positive
898,0.0,0.07507788122925754,NOR,positive
900,0.002157639519109627,0.11742869769970005,NOR,positive
910,0.0,0.0525948251669079,NOR,positive
913,0.0,0.20288260988501675,NOR,positive
926,0.0,0.017096720604534484,NOR,positive
932,0.0,0.022815847601194105,NOR,positive
935,0.00019725515180447694,0.09075738687738386,NOR,positive
953,0.0,0.021580890494112853,NOR,positive
960,0.0,0.005412135547112941,NOR,positive
966,0.0,0.0062962390865705185,NOR,positive
971,0.0,0.045504637034759654,NOR,positive
976,0.0,0.06150875738701386,NOR,positive
980,0.0,0.09140789960599399,NOR,positive
981,0.0006137494952312074,0.041448650568246176,NOR,positive
998,0.0,0.045504637034759654,NOR,positive
1003,0.0,0.024873855183109698,NOR,positive
1004,0.0,0.031259188542596204,NOR,positive
1017,0.0006155340474854867,0.032493732493437934,NOR,positive
1019,0.0022382720322188013,0.04114877091891764,NOR,positive
1022,0.0,0.00763180495341881,NOR,positive
1024,0.0,0.033854738511819304,NOR,positive
1027,0.0,0.0525948251669079,NOR,positive
1028,0.0,0.06856671861043091,NOR,positive
1035,0.0,0.02703439048854684,NOR,positive
1041,0.0,0.026221736419122156,NOR,positive
1057,0.0016972082957713922,0.1668440879216933,NOR,positive
1060,0.00019097805281925433,0.04026636113278064,NOR,positive
1061,0.0,0.04678528593862998,NOR,positive
1065,0.0,0.005533058591228638,NOR,positive
1070,0.0,0.00960654059612547,NOR,positive
1088,0.0,0.10048461379464034,NOR,positive
1093,0.0005348775978212076,0.034743562378299474,NOR,positive
1097,0.0,0.08002812847434627,NOR,positive
1101,0.0003135800969423151,0.019021520996192542,NOR,positive
1104,0.0,0.027192488928243747,NOR,positive
1114,0.022128219400122384,0.05339173862434444,NOR,positive
1120,0.0,0.05065960070895568,NOR,positive
1126,0.0,0.03240571471379545,NOR,positive
1128,0.0,0.01794508971889782,NOR,positive
1134,0.0,0.026221736419122156,NOR,positive
1136,0.0,0.03213004894408284,NOR,positive
1137,0.0,0.00019079512383547026,NOR,positive
1144,0.0,0.03589017943779564,NOR,positive
1145,0.00446789610314403,0.09649873828192428,NOR,positive
1152,0.0,0.10821596746199778,NOR,positive
1154,0.0,0.02834605992800403,NOR,positive
1162,0.0,0.06788250578394214,NOR,positive
1163,0.0,0.0077122931546359415,NOR,positive
1168,0.0,0.05046863796669359,NOR,positive
1171,0.0040186346252386144,0.044231720151093896,NOR,positive
1176,0.0,0.006421902194033233,NOR,positive
1182,0.0,0.02248946270207368,NOR,positive
1190,0.0,0.0077122931546359415,NOR,positive
1226,0.005452913135411461,0.17688623703297038,NOR,positive
1228,0.0,0.03423090227306174,NOR,positive
1236,0.0,0.0525948251669079,NOR,positive
1243,0.0,0.03738598001813905,NOR,positive
1251,0.0,0.03176922413656035,NOR,positive
1257,0.0,0.022914104357162075,NOR,positive
1274,0.0,0.06788250578394214,NOR,positive
1282,0.0,0.03711870663385345,NOR,positive
1290,0.0011546064964825594,0.01571445097293105,NOR,positive
1292,0.0,0.004317841567245311,NOR,positive
1294,0.0,0.03711870663385345,NOR,positive
1302,0.0,0.13058696243878995,NOR,positive
1308,0.0,0.03711870663385345,NOR,positive
1319,0.0,0.0525948251669079,NOR,positive
1323,0.0,0.0016868141260774517,NOR,positive
1325,0.0,0.044486963117676546,NOR,positive
1328,0.0,0.0035559394373852827,NOR,positive
1349,0.0,0.012398335314584211,NOR,positive
1356,3.481239646323905e-05,0.14618123790803172,NOR,positive
1357,0.0,0.008884726005757503,NOR,positive
1362,0.0,0.03711870663385345,NOR,positive
1365,0.0,0.03711870663385345,NOR,positive
1366,0.0,0.04488887550826411,NOR,positive
1375,0.0,0.022193661913303766,NOR,positive
1380,0.002324490714438741,0.018879544732907864,NOR,positive
1381,0.0,0.05922972001344576,NOR,positive
1385,0.0,0.011987147193826996,NOR,positive
1386,9.85465554308248e-08,0.18487136916870175,NOR,positive
1389,0.0,0.045504637034759654,NOR,positive
1391,0.0,0.10532025826267637,NOR,positive
1399,0.00017952440209093574,0.13058696243878995,NOR,positive
1411,0.0,0.069778377710472,NOR,positive
1413,0.0,0.045504637034759654,NOR,positive
1416,0.0,0.08307628064818365,NOR,positive
1430,0.0,0.03711870663385345,NOR,positive
1431,0.004004675600476172,0.027909791536850338,NOR,positive
1432,0.0,0.069778377710472,NOR,positive
1440,0.0033743100536042783,0.0913986075363198,NOR,positive
1451,0.0074430425915349135,0.0522947597239788,NOR,positive
1452,0.005680901433888436,0.020742123192273733,NOR,positive
1454,0.0,0.026221736419122156,NOR,positive
1457,0.0,0.02651333194074236,NOR,positive
1459,0.0008003734479054396,0.018356483289084333,NOR,positive
1476,0.0,0.028244676367945924,NOR,positive
1477,2.9852913464553795e-06,0.04259056296929006,NOR,positive
1487,0.01592846792553764,0.0060881958869245896,NOR,positive
1506,0.0,0.045504637034759654,NOR,positive
1507,0.0009105989051466591,0.017023504293855324,NOR,positive
1508,0.0,0.07616326097283362,NOR,positive
1511,0.0,,NOR,positive
1516,0.0001086585301929204,0.02579117494558551,NOR,positive
1526,0.0,0.031728644644949615,NOR,positive
1528,0.0,0.024873855183109698,NOR,positive
1530,0.0009002786315374904,0.045223200817586906,NOR,positive
1535,0.0006665760377940715,0.028495186828143594,NOR,positive
1536,0.0,0.0003815902476709405,NOR,positive
1550,0.0,0.03711870663385345,NOR,positive
1564,0.09193262528551531,0.20313176090986354,NOR,positive
1567,0.0,0.0035559394373852827,NOR,positive
1575,0.0,0.05912040447526963,NOR,positive
1576,0.0,0.0525948251669079,NOR,positive
1582,0.0,0.0525948251669079,NOR,positive
1602,0.0,0.06766601620264868,NOR,positive
1603,0.0,0.023790516715312713,NOR,positive
1604,0.00164414903426971,0.07616326097283362,NOR,positive
1607,0.0,0.03470596095999025,NOR,positive
1614,0.0,0.0013419638237862895,NOR,positive
1624,0.004693260401535634,0.1334144911310284,NOR,positive
1652,0.0,0.03820567488539536,NOR,positive
1664,0.0,0.0792750262071937,NOR,positive
1685,0.0,0.0407347589388729,NOR,positive
1691,0.0,0.11742869769970005,NOR,positive
1693,0.0,0.005856916727003459,NOR,positive
1696,0.0,0.022815847601194105,NOR,positive
1711,0.0,0.035381836139250854,NOR,positive
1714,0.0,0.020375537067298655,NOR,positive
1715,0.0,0.0525948251669079,NOR,positive
1716,0.0,0.09997731968405228,NOR,positive
1722,2.5272970425513304e-06,0.04836596793408752,NOR,positive
1724,0.0,0.030688430434048595,NOR,positive
1725,0.0,0.03711870663385345,NOR,positive
1727,0.0017106552364196666,0.0035559394373852827,NOR,positive
1732,0.0,0.036050163143266055,NOR,positive
1733,0.0,0.07616326097283362,NOR,positive
1734,0.0,0.012569832429827047,NOR,positive
1737,0.0,0.053330001571388806,NOR,positive
1738,0.0,0.09935776774537729,NOR,positive
1742,0.0,0.0525948251669079,NOR,positive
1745,0.0,0.02108013629638771,NOR,positive
1750,0.003855755640217195,0.0745518433993188,NOR,positive
1754,0.0,0.018032586778585994,NOR,positive
1773,0.0,0.0525948251669079,NOR,positive
1781,0.000849273860954232,0.00088637345864088,NOR,positive
1819,0.00309484527506908,0.01845891936664092,NOR,positive
1828,0.0,0.045504637034759654,NOR,positive
1831,0.0,0.008013395201089752,NOR,positive
1832,0.0,0.04050029829376902,NOR,positive
1835,0.0,0.0525948251669079,NOR,positive
1838,0.0010663194280707937,0.00430521062888457,NOR,positive
1840,8.92519584449179e-07,0.04770800688688163,NOR,positive
1844,4.150358417368074e-06,0.017118337500564837,NOR,positive
1847,0.00402643457972744,0.03149639219667666,NOR,positive
1849,0.00012142585221662844,0.027539093949440322,NOR,positive
1855,0.039304655295439625,0.1495884525930355,NOR,positive
1866,0.0,0.024497240606580428,NOR,positive
1873,0.004710363595512531,0.006083161866227746,NOR,positive
1879,0.0004333565790246609,0.024173475385650792,NOR,positive
1884,0.0,0.00088637345864088,NOR,positive
1887,0.0,0.06551518841639106,NOR,positive
1898,0.0,0.04313344462246608,NOR,positive
1904,0.0001010647848507715,0.03589017943779564,NOR,positive
1908,0.0,0.04678528593862998,NOR,positive
1911,0.020175574154558132,0.19733230781351802,NOR,positive
1917,0.0017564574017126678,0.0005087326480190496,NOR,positive
1921,0.0038651480361175826,0.015868047091021655,NOR,positive
1922,0.003244678957401189,0.1307904335194655,NOR,positive
1923,0.0,0.00269584028890413,NOR,positive
1932,0.0,0.11922039427129504,NOR,positive
1942,0.0,0.0525948251669079,NOR,positive
1944,0.0,0.026221736419122156,NOR,positive
1946,0.0009091316893942728,0.11742869769970005,NOR,positive
1949,0.0,0.0035559394373852827,NOR,positive
1950,0.0006468353165895554,0.033156955872960546,NOR,positive
1963,0.0009618909942513985,0.024873855183109698,NOR,positive
1974,0.0,0.06453971639932182,NOR,positive
1977,0.0,0.00019079512383547026,NOR,positive
1991,0.0,0.0878128476873494,NOR,positive
1992,0.0,0.0760318568484349,NOR,positive
1995,0.0,0.03711870663385345,NOR,positive
2001,0.0,0.007059419581912399,NOR,positive
2004,0.0,0.07422298273337055,NOR,positive
2018,0.001791543788387274,0.01959901503861191,NOR,positive
2034,0.0,0.0013355658668482919,NOR,positive
2038,6.754251715663078e-05,0.13377617047941517,NOR,positive
2044,0.0,0.008013395201089752,NOR,positive
adduct_+Cl,0.021169518903632792,0.31492287980511313,pNA,negative
adduct_+H,0.0,,pNA,negative
adduct_+K,0.0,,pNA,negative
adduct_+Na,0.0,,pNA,negative
adduct_-H,0.4382725093469852,0.5278859463243809,pNA,negative
adduct_[M]+,0.0,,pNA,negative
adduct_[M]-,0.0258438736866771,0.20355734205991688,pNA,negative
1,2.2367799297215014e-17,0.17272534157496972,pNA,negative
8,0.0,0.013662907084471779,pNA,negative
13,0.0,0.03346965321888861,pNA,negative
26,0.0,0.046294215517118355,pNA,negative
27,0.0,0.046294215517118355,pNA,negative
31,0.0,0.030649224000301557,pNA,negative
35,0.0,0.02666222620825058,pNA,negative
41,0.006937124066599215,0.1734683596628574,pNA,negative
45,0.0,0.014248611173677695,pNA,negative
62,0.0,0.030411214893073295,pNA,negative
67,0.0,0.046294215517118355,pNA,negative
69,0.00014663763165599208,0.08593465849575967,pNA,negative
79,0.0,0.041442679761565585,pNA,negative
80,0.002409277537538762,0.043312196829035296,pNA,negative
81,0.0,0.018727150637017305,pNA,negative
89,0.0,0.046294215517118355,pNA,negative
92,0.0,0.03518678624598497,pNA,negative
106,0.0,0.007640792852339922,pNA,negative
114,0.004109338315057718,0.1050540306621076,pNA,negative
115,0.0,0.06465041487758239,pNA,negative
116,0.002406050248113029,0.05123416353068574,pNA,negative
117,0.0,0.1152209641627807,pNA,negative
118,0.00043230685707519833,0.14081374273188305,pNA,negative
119,4.32924885681434e-05,0.006597603595177987,pNA,negative
125,0.007670755467547763,0.08593465849575967,pNA,negative
134,0.0,0.004615846987997223,pNA,negative
140,0.004217857733025932,0.04484751459031794,pNA,negative
141,0.0,0.046294215517118355,pNA,negative
142,0.0,0.03775248940975471,pNA,negative
143,0.0,0.00831410843547023,pNA,negative
147,0.0005973538938609743,0.10746468801208472,pNA,negative
179,0.0,0.046294215517118355,pNA,negative
183,0.0,0.01303429368928575,pNA,negative
184,0.0,0.08671694931809656,pNA,negative
191,0.0,0.011517389600195896,pNA,negative
192,0.0,0.07591984821109171,pNA,negative
197,0.0005784045322422803,0.07752768711224728,pNA,negative
202,0.0,0.03518678624598497,pNA,negative
221,0.0,0.046294215517118355,pNA,negative
222,0.0,0.037479685926307446,pNA,negative
227,0.004421426185486316,0.1357884515215152,pNA,negative
228,0.0,0.046294215517118355,pNA,negative
229,0.000466915418957012,0.06342358656184355,pNA,negative
231,0.0,0.003921581091293812,pNA,negative
237,0.0,0.0037454866923234916,pNA,negative
245,5.923667631641446e-08,0.06699572199721683,pNA,negative
252,0.0,,pNA,negative
255,0.0035180845172328376,0.016030683043144544,pNA,negative
259,0.0,0.046294215517118355,pNA,negative
264,0.0,0.0037454866923234916,pNA,negative
269,0.0007229318980996848,0.0037454866923234916,pNA,negative
275,0.0,0.046294215517118355,pNA,negative
283,0.0,0.0040782350560830665,pNA,negative
294,0.007116879901714003,0.1429880350736525,pNA,negative
297,0.0,0.03775248940975471,pNA,negative
299,0.0,0.05132913917271234,pNA,negative
301,0.0,0.07106740327092184,pNA,negative
303,0.0,0.03775248940975471,pNA,negative
305,0.0,0.020225628138546854,pNA,negative
309,0.0007747349034182592,0.07324065615620586,pNA,negative
314,0.003070896899741745,0.04253486748337533,pNA,negative
319,0.010989437940794211,0.10220114835243033,pNA,negative
321,0.0,0.020628586326070696,pNA,negative
322,0.0,0.03775248940975471,pNA,negative
323,0.0,0.014248611173677695,pNA,negative
325,0.0,0.046294215517118355,pNA,negative
334,0.0,0.05991369337475643,pNA,negative
336,0.0,0.046294215517118355,pNA,negative
350,0.008887188290892925,0.038157274400977846,pNA,negative
352,0.0,0.02666222620825058,pNA,negative
361,0.0,,pNA,negative
362,0.0,0.017714488876593517,pNA,negative
370,0.0,0.03775248940975471,pNA,negative
371,0.002462695277784117,0.02530723477115889,pNA,negative
378,0.0029202319896157133,0.01528103656723604,pNA,negative
387,0.0,0.06840980348145871,pNA,negative
389,0.02561494400067471,0.03771101594026403,pNA,negative
392,0.0,0.10101715159962678,pNA,negative
394,0.0,0.006142598175410526,pNA,negative
395,0.0,0.02666222620825058,pNA,negative
396,0.0,0.03775248940975471,pNA,negative
398,0.0,0.046294215517118355,pNA,negative
401,0.011608294487211398,0.18348834395431574,pNA,negative
414,0.0,0.10220114835243033,pNA,negative
423,0.0006819517049218816,0.018501927941939694,pNA,negative
431,0.0,0.046294215517118355,pNA,negative
432,0.0,0.046294215517118355,pNA,negative
444,0.0,0.046294215517118355,pNA,negative
446,0.004285170223720947,0.0,pNA,negative
455,0.0,0.02666222620825058,pNA,negative
456,0.004567538593192399,0.01667428606470205,pNA,negative
457,0.0028810618642768323,0.0019476530800082157,pNA,negative
463,0.0,0.0852613249667819,pNA,negative
470,0.0,0.016636229422505183,pNA,negative
473,0.0,0.04766899682083812,pNA,negative
478,0.0,0.02666222620825058,pNA,negative
479,0.0,0.02666222620825058,pNA,negative
481,0.003109259430420364,0.0038391298667319654,pNA,negative
482,0.0,0.020867179637493606,pNA,negative
486,0.0125197335976999,0.07564704984065478,pNA,negative
487,0.0,0.1231507976397659,pNA,negative
489,0.003702667509269351,0.01102194110560362,pNA,negative
490,0.0,0.020525267073932735,pNA,negative
498,0.0,0.08671694931809656,pNA,negative
504,0.0,0.07274844881036452,pNA,negative
519,0.0,0.013662907084471779,pNA,negative
528,0.0,0.046294215517118355,pNA,negative
533,0.0,0.007096573390019694,pNA,negative
563,0.0,0.05132913917271234,pNA,negative
573,0.0076008892520449635,0.14008765398835038,pNA,negative
576,0.005851190690046621,0.012515962758323892,pNA,negative
577,0.0,0.006775487733390305,pNA,negative
590,0.0,0.041727256771494886,pNA,negative
592,0.00043070370872123464,0.014770710361591112,pNA,negative
598,0.0,0.07274844881036452,pNA,negative
599,0.0,0.02666222620825058,pNA,negative
600,0.0,0.02896797990352301,pNA,negative
606,0.0,0.002546930950779974,pNA,negative
610,0.008313422475696768,0.02223917664474412,pNA,negative
622,0.00019849050450647076,0.05316613179080328,pNA,negative
623,0.0,0.04233943017371692,pNA,negative
628,0.00331463755047061,0.10220114835243033,pNA,negative
636,0.0,0.03775248940975471,pNA,negative
640,0.0,0.03775248940975471,pNA,negative
643,0.014464002681214222,0.11867061198435128,pNA,negative
650,0.0026388491722338617,0.06833024320583655,pNA,negative
652,0.0,0.06536039335004067,pNA,negative
656,0.0,0.03796824507019207,pNA,negative
