,observed_value,prediction,classifier,name_short,matrix,polarity,fold
12,False,False,Logistic_reg,3-Hydroxyanthranilic acid,NOR,negative,0
13,False,False,Logistic_reg,3-Hydroxymethylglutaric acid,NOR,negative,0
14,False,False,Logistic_reg,5-Hydroxyindoleacetic acid,NOR,negative,0
15,False,True,Logistic_reg,Acetoacetic acid,NOR,negative,0
16,False,True,Logistic_reg,Acetylcarnitine,NOR,negative,0
17,True,False,SVC_poly,2-Oxoglutaric acid,NOR,negative,0
18,True,False,SVC_poly,3-Phosphoglyceric acid,NOR,negative,0
19,True,False,SVC_poly,"4,5-Dihydroorotic acid",NOR,negative,0
20,True,False,SVC_poly,4-Hydroxyproline,NOR,negative,0
21,True,False,SVC_poly,6-Phosphogluconic acid,NOR,negative,0
22,True,True,SVC_poly,Acetyl-CoA,NOR,negative,0
23,True,False,SVC_poly,Adenine,NOR,negative,0
24,True,False,SVC_poly,Adenosine diphosphate,NOR,negative,0
25,True,False,SVC_poly,Adenosine monophosphate,NOR,negative,0
26,True,False,SVC_poly,Arginine,NOR,negative,0
27,True,False,SVC_poly,Argininosuccinic acid,NOR,negative,0
28,True,False,SVC_poly,Ascorbic acid,NOR,negative,0
29,False,False,SVC_poly,3-Hydroxyanthranilic acid,NOR,negative,0
30,False,False,SVC_poly,3-Hydroxymethylglutaric acid,NOR,negative,0
31,False,False,SVC_poly,5-Hydroxyindoleacetic acid,NOR,negative,0
32,False,False,SVC_poly,Acetoacetic acid,NOR,negative,0
33,False,False,SVC_poly,Acetylcarnitine,NOR,negative,0
34,True,True,KNeighbors,2-Oxoglutaric acid,NOR,negative,0
35,True,True,KNeighbors,3-Phosphoglyceric acid,NOR,negative,0
36,True,False,KNeighbors,"4,5-Dihydroorotic acid",NOR,negative,0
37,True,True,KNeighbors,4-Hydroxyproline,NOR,negative,0
38,True,True,KNeighbors,6-Phosphogluconic acid,NOR,negative,0
39,True,True,KNeighbors,Acetyl-CoA,NOR,negative,0
40,True,True,KNeighbors,Adenine,NOR,negative,0
41,True,False,KNeighbors,Adenosine diphosphate,NOR,negative,0
42,True,False,KNeighbors,Adenosine monophosphate,NOR,negative,0
43,True,True,KNeighbors,Arginine,NOR,negative,0
44,True,False,KNeighbors,Argininosuccinic acid,NOR,negative,0
45,True,False,KNeighbors,Ascorbic acid,NOR,negative,0
46,False,False,KNeighbors,3-Hydroxyanthranilic acid,NOR,negative,0
47,False,False,KNeighbors,3-Hydroxymethylglutaric acid,NOR,negative,0
48,False,True,KNeighbors,5-Hydroxyindoleacetic acid,NOR,negative,0
49,False,False,KNeighbors,Acetoacetic acid,NOR,negative,0
50,False,True,KNeighbors,Acetylcarnitine,NOR,negative,0
51,True,True,DecisionTree,2-Oxoglutaric acid,NOR,negative,0
52,True,True,DecisionTree,3-Phosphoglyceric acid,NOR,negative,0
53,True,True,DecisionTree,"4,5-Dihydroorotic acid",NOR,negative,0
54,True,False,DecisionTree,4-Hydroxyproline,NOR,negative,0
55,True,True,DecisionTree,6-Phosphogluconic acid,NOR,negative,0
56,True,True,DecisionTree,Acetyl-CoA,NOR,negative,0
57,True,True,DecisionTree,Adenine,NOR,negative,0
58,True,False,DecisionTree,Adenosine diphosphate,NOR,negative,0
59,True,False,DecisionTree,Adenosine monophosphate,NOR,negative,0
60,True,True,DecisionTree,Arginine,NOR,negative,0
61,True,True,DecisionTree,Argininosuccinic acid,NOR,negative,0
62,True,True,DecisionTree,Ascorbic acid,NOR,negative,0
63,False,False,DecisionTree,3-Hydroxyanthranilic acid,NOR,negative,0
64,False,False,DecisionTree,3-Hydroxymethylglutaric acid,NOR,negative,0
65,False,False,DecisionTree,5-Hydroxyindoleacetic acid,NOR,negative,0
66,False,False,DecisionTree,Acetoacetic acid,NOR,negative,0
67,False,True,DecisionTree,Acetylcarnitine,NOR,negative,0
68,True,True,RandomForest,2-Oxoglutaric acid,NOR,negative,0
69,True,True,RandomForest,3-Phosphoglyceric acid,NOR,negative,0
70,True,True,RandomForest,"4,5-Dihydroorotic acid",NOR,negative,0
71,True,True,RandomForest,4-Hydroxyproline,NOR,negative,0
72,True,True,RandomForest,6-Phosphogluconic acid,NOR,negative,0
73,True,True,RandomForest,Acetyl-CoA,NOR,negative,0
74,True,True,RandomForest,Adenine,NOR,negative,0
75,True,False,RandomForest,Adenosine diphosphate,NOR,negative,0
76,True,True,RandomForest,Adenosine monophosphate,NOR,negative,0
77,True,True,RandomForest,Arginine,NOR,negative,0
78,True,True,RandomForest,Argininosuccinic acid,NOR,negative,0
79,True,True,RandomForest,Ascorbic acid,NOR,negative,0
80,False,False,RandomForest,3-Hydroxyanthranilic acid,NOR,negative,0
81,False,False,RandomForest,3-Hydroxymethylglutaric acid,NOR,negative,0
82,False,True,RandomForest,5-Hydroxyindoleacetic acid,NOR,negative,0
83,False,False,RandomForest,Acetoacetic acid,NOR,negative,0
84,False,True,RandomForest,Acetylcarnitine,NOR,negative,0
85,True,True,MLP,2-Oxoglutaric acid,NOR,negative,0
86,True,False,MLP,3-Phosphoglyceric acid,NOR,negative,0
87,True,True,MLP,"4,5-Dihydroorotic acid",NOR,negative,0
88,True,False,MLP,4-Hydroxyproline,NOR,negative,0
89,True,True,MLP,6-Phosphogluconic acid,NOR,negative,0
90,True,True,MLP,Acetyl-CoA,NOR,negative,0
91,True,True,MLP,Adenine,NOR,negative,0
92,True,False,MLP,Adenosine diphosphate,NOR,negative,0
93,True,False,MLP,Adenosine monophosphate,NOR,negative,0
94,True,True,MLP,Arginine,NOR,negative,0
95,True,True,MLP,Argininosuccinic acid,NOR,negative,0
96,True,True,MLP,Ascorbic acid,NOR,negative,0
97,False,False,MLP,3-Hydroxyanthranilic acid,NOR,negative,0
98,False,False,MLP,3-Hydroxymethylglutaric acid,NOR,negative,0
99,False,False,MLP,5-Hydroxyindoleacetic acid,NOR,negative,0
100,False,False,MLP,Acetoacetic acid,NOR,negative,0
101,False,False,MLP,Acetylcarnitine,NOR,negative,0
102,True,True,GaussianProcess,2-Oxoglutaric acid,NOR,negative,0
103,True,True,GaussianProcess,3-Phosphoglyceric acid,NOR,negative,0
104,True,True,GaussianProcess,"4,5-Dihydroorotic acid",NOR,negative,0
105,True,False,GaussianProcess,4-Hydroxyproline,NOR,negative,0
106,True,True,GaussianProcess,6-Phosphogluconic acid,NOR,negative,0
107,True,True,GaussianProcess,Acetyl-CoA,NOR,negative,0
108,True,True,GaussianProcess,Adenine,NOR,negative,0
109,True,False,GaussianProcess,Adenosine diphosphate,NOR,negative,0
110,True,False,GaussianProcess,Adenosine monophosphate,NOR,negative,0
111,True,True,GaussianProcess,Arginine,NOR,negative,0
112,True,True,GaussianProcess,Argininosuccinic acid,NOR,negative,0
113,True,True,GaussianProcess,Ascorbic acid,NOR,negative,0
114,False,False,GaussianProcess,3-Hydroxyanthranilic acid,NOR,negative,0
115,False,False,GaussianProcess,3-Hydroxymethylglutaric acid,NOR,negative,0
116,False,False,GaussianProcess,5-Hydroxyindoleacetic acid,NOR,negative,0
117,False,False,GaussianProcess,Acetoacetic acid,NOR,negative,0
118,False,True,GaussianProcess,Acetylcarnitine,NOR,negative,0
0,True,True,Logistic_reg,Asparagine,NOR,negative,1
1,True,False,Logistic_reg,Aspartic acid,NOR,negative,1
2,True,True,Logistic_reg,Biotin,NOR,negative,1
3,True,True,Logistic_reg,Cardiolipin 18:1,NOR,negative,1
4,True,True,Logistic_reg,Carnosine,NOR,negative,1
5,True,False,Logistic_reg,Cer d8:1/22:0 Cer,NOR,negative,1
6,True,False,Logistic_reg,Cholic acid,NOR,negative,1
7,True,False,Logistic_reg,Citric acid,NOR,negative,1
8,True,False,Logistic_reg,Citrulline,NOR,negative,1
9,True,True,Logistic_reg,Coenzyme A,NOR,negative,1
10,True,True,Logistic_reg,Creatine,NOR,negative,1
11,True,True,Logistic_reg,Creatinine,NOR,negative,1
12,False,True,Logistic_reg,Acetylcholine,NOR,negative,1
13,False,True,Logistic_reg,Agmatine,NOR,negative,1
14,False,True,Logistic_reg,Butyric acid,NOR,negative,1
15,False,False,Logistic_reg,CAR 16:0,NOR,negative,1
16,False,False,Logistic_reg,Carnitine,NOR,negative,1
17,True,True,SVC_poly,Asparagine,NOR,negative,1
18,True,True,SVC_poly,Aspartic acid,NOR,negative,1
19,True,True,SVC_poly,Biotin,NOR,negative,1
20,True,True,SVC_poly,Cardiolipin 18:1,NOR,negative,1
21,True,True,SVC_poly,Carnosine,NOR,negative,1
22,True,True,SVC_poly,Cer d8:1/22:0 Cer,NOR,negative,1
23,True,False,SVC_poly,Cholic acid,NOR,negative,1
24,True,False,SVC_poly,Citric acid,NOR,negative,1
25,True,False,SVC_poly,Citrulline,NOR,negative,1
26,True,True,SVC_poly,Coenzyme A,NOR,negative,1
27,True,True,SVC_poly,Creatine,NOR,negative,1
28,True,True,SVC_poly,Creatinine,NOR,negative,1
29,False,True,SVC_poly,Acetylcholine,NOR,negative,1
30,False,True,SVC_poly,Agmatine,NOR,negative,1
31,False,True,SVC_poly,Butyric acid,NOR,negative,1
32,False,False,SVC_poly,CAR 16:0,NOR,negative,1
33,False,True,SVC_poly,Carnitine,NOR,negative,1
34,True,True,KNeighbors,Asparagine,NOR,negative,1
35,True,True,KNeighbors,Aspartic acid,NOR,negative,1
36,True,True,KNeighbors,Biotin,NOR,negative,1
37,True,True,KNeighbors,Cardiolipin 18:1,NOR,negative,1
38,True,False,KNeighbors,Carnosine,NOR,negative,1
39,True,False,KNeighbors,Cer d8:1/22:0 Cer,NOR,negative,1
40,True,False,KNeighbors,Cholic acid,NOR,negative,1
41,True,False,KNeighbors,Citric acid,NOR,negative,1
42,True,False,KNeighbors,Citrulline,NOR,negative,1
43,True,True,KNeighbors,Coenzyme A,NOR,negative,1
44,True,True,KNeighbors,Creatine,NOR,negative,1
45,True,True,KNeighbors,Creatinine,NOR,negative,1
46,False,False,KNeighbors,Acetylcholine,NOR,negative,1
47,False,True,KNeighbors,Agmatine,NOR,negative,1
48,False,True,KNeighbors,Butyric acid,NOR,negative,1
49,False,True,KNeighbors,CAR 16:0,NOR,negative,1
50,False,False,KNeighbors,Carnitine,NOR,negative,1
51,True,True,DecisionTree,Asparagine,NOR,negative,1
52,True,False,DecisionTree,Aspartic acid,NOR,negative,1
53,True,True,DecisionTree,Biotin,NOR,negative,1
54,True,True,DecisionTree,Cardiolipin 18:1,NOR,negative,1
55,True,False,DecisionTree,Carnosine,NOR,negative,1
56,True,False,DecisionTree,Cer d8:1/22:0 Cer,NOR,negative,1
57,True,False,DecisionTree,Cholic acid,NOR,negative,1
58,True,False,DecisionTree,Citric acid,NOR,negative,1
59,True,False,DecisionTree,Citrulline,NOR,negative,1
60,True,True,DecisionTree,Coenzyme A,NOR,negative,1
61,True,True,DecisionTree,Creatine,NOR,negative,1
62,True,True,DecisionTree,Creatinine,NOR,negative,1
63,False,False,DecisionTree,Acetylcholine,NOR,negative,1
64,False,True,DecisionTree,Agmatine,NOR,negative,1
65,False,True,DecisionTree,Butyric acid,NOR,negative,1
66,False,False,DecisionTree,CAR 16:0,NOR,negative,1
67,False,False,DecisionTree,Carnitine,NOR,negative,1
68,True,True,RandomForest,Asparagine,NOR,negative,1
69,True,True,RandomForest,Aspartic acid,NOR,negative,1
70,True,True,RandomForest,Biotin,NOR,negative,1
71,True,True,RandomForest,Cardiolipin 18:1,NOR,negative,1
72,True,False,RandomForest,Carnosine,NOR,negative,1
73,True,False,RandomForest,Cer d8:1/22:0 Cer,NOR,negative,1
74,True,False,RandomForest,Cholic acid,NOR,negative,1
75,True,False,RandomForest,Citric acid,NOR,negative,1
76,True,True,RandomForest,Citrulline,NOR,negative,1
77,True,True,RandomForest,Coenzyme A,NOR,negative,1
78,True,True,RandomForest,Creatine,NOR,negative,1
79,True,True,RandomForest,Creatinine,NOR,negative,1
80,False,False,RandomForest,Acetylcholine,NOR,negative,1
81,False,True,RandomForest,Agmatine,NOR,negative,1
82,False,True,RandomForest,Butyric acid,NOR,negative,1
83,False,True,RandomForest,CAR 16:0,NOR,negative,1
84,False,False,RandomForest,Carnitine,NOR,negative,1
85,True,True,MLP,Asparagine,NOR,negative,1
86,True,False,MLP,Aspartic acid,NOR,negative,1
87,True,False,MLP,Biotin,NOR,negative,1
88,True,True,MLP,Cardiolipin 18:1,NOR,negative,1
89,True,False,MLP,Carnosine,NOR,negative,1
90,True,False,MLP,Cer d8:1/22:0 Cer,NOR,negative,1
91,True,False,MLP,Cholic acid,NOR,negative,1
92,True,False,MLP,Citric acid,NOR,negative,1
93,True,False,MLP,Citrulline,NOR,negative,1
94,True,True,MLP,Coenzyme A,NOR,negative,1
95,True,True,MLP,Creatine,NOR,negative,1
96,True,True,MLP,Creatinine,NOR,negative,1
97,False,True,MLP,Acetylcholine,NOR,negative,1
98,False,True,MLP,Agmatine,NOR,negative,1
99,False,False,MLP,Butyric acid,NOR,negative,1
100,False,False,MLP,CAR 16:0,NOR,negative,1
101,False,False,MLP,Carnitine,NOR,negative,1
102,True,True,GaussianProcess,Asparagine,NOR,negative,1
103,True,False,GaussianProcess,Aspartic acid,NOR,negative,1
104,True,True,GaussianProcess,Biotin,NOR,negative,1
105,True,True,GaussianProcess,Cardiolipin 18:1,NOR,negative,1
106,True,False,GaussianProcess,Carnosine,NOR,negative,1
107,True,False,GaussianProcess,Cer d8:1/22:0 Cer,NOR,negative,1
108,True,False,GaussianProcess,Cholic acid,NOR,negative,1
109,True,False,GaussianProcess,Citric acid,NOR,negative,1
110,True,False,GaussianProcess,Citrulline,NOR,negative,1
111,True,True,GaussianProcess,Coenzyme A,NOR,negative,1
112,True,True,GaussianProcess,Creatine,NOR,negative,1
113,True,True,GaussianProcess,Creatinine,NOR,negative,1
114,False,True,GaussianProcess,Acetylcholine,NOR,negative,1
115,False,True,GaussianProcess,Agmatine,NOR,negative,1
116,False,True,GaussianProcess,Butyric acid,NOR,negative,1
117,False,False,GaussianProcess,CAR 16:0,NOR,negative,1
118,False,False,GaussianProcess,Carnitine,NOR,negative,1
0,True,True,Logistic_reg,Cysteine,NOR,negative,2
1,True,True,Logistic_reg,Cytidine,NOR,negative,2
2,True,False,Logistic_reg,Cytidine monophosphate,NOR,negative,2
3,True,False,Logistic_reg,Dihydroxyacetone phosphate,NOR,negative,2
4,True,False,Logistic_reg,Dopamine,NOR,negative,2
5,True,True,Logistic_reg,Epinephrine,NOR,negative,2
6,True,False,Logistic_reg,Flavin adenine dinucleotide,NOR,negative,2
7,True,False,Logistic_reg,Flavin mononucleotide,NOR,negative,2
8,True,False,Logistic_reg,"Fructose 1,6-bisphosphate",NOR,negative,2
9,True,False,Logistic_reg,Fumaric acid,NOR,negative,2
10,True,False,Logistic_reg,GM3 Ganglioside 18:0,NOR,negative,2
11,True,True,Logistic_reg,GlcCer d18:1/18:0,NOR,negative,2
12,False,False,Logistic_reg,Cholecalciferol,NOR,negative,2
13,False,False,Logistic_reg,Cholesterol,NOR,negative,2
14,False,False,Logistic_reg,Cholesteryl acetate,NOR,negative,2
15,False,False,Logistic_reg,Choline,NOR,negative,2
16,False,False,Logistic_reg,Cyclic adenosine monophosphate,NOR,negative,2
17,True,False,SVC_poly,Cysteine,NOR,negative,2
18,True,True,SVC_poly,Cytidine,NOR,negative,2
19,True,False,SVC_poly,Cytidine monophosphate,NOR,negative,2
20,True,False,SVC_poly,Dihydroxyacetone phosphate,NOR,negative,2
21,True,False,SVC_poly,Dopamine,NOR,negative,2
22,True,False,SVC_poly,Epinephrine,NOR,negative,2
23,True,False,SVC_poly,Flavin adenine dinucleotide,NOR,negative,2
24,True,False,SVC_poly,Flavin mononucleotide,NOR,negative,2
25,True,False,SVC_poly,"Fructose 1,6-bisphosphate",NOR,negative,2
26,True,False,SVC_poly,Fumaric acid,NOR,negative,2
27,True,False,SVC_poly,GM3 Ganglioside 18:0,NOR,negative,2
28,True,False,SVC_poly,GlcCer d18:1/18:0,NOR,negative,2
29,False,False,SVC_poly,Cholecalciferol,NOR,negative,2
30,False,False,SVC_poly,Cholesterol,NOR,negative,2
31,False,False,SVC_poly,Cholesteryl acetate,NOR,negative,2
32,False,False,SVC_poly,Choline,NOR,negative,2
33,False,False,SVC_poly,Cyclic adenosine monophosphate,NOR,negative,2
34,True,True,KNeighbors,Cysteine,NOR,negative,2
35,True,False,KNeighbors,Cytidine,NOR,negative,2
36,True,True,KNeighbors,Cytidine monophosphate,NOR,negative,2
37,True,True,KNeighbors,Dihydroxyacetone phosphate,NOR,negative,2
38,True,True,KNeighbors,Dopamine,NOR,negative,2
39,True,False,KNeighbors,Epinephrine,NOR,negative,2
40,True,True,KNeighbors,Flavin adenine dinucleotide,NOR,negative,2
41,True,True,KNeighbors,Flavin mononucleotide,NOR,negative,2
42,True,False,KNeighbors,"Fructose 1,6-bisphosphate",NOR,negative,2
43,True,False,KNeighbors,Fumaric acid,NOR,negative,2
44,True,False,KNeighbors,GM3 Ganglioside 18:0,NOR,negative,2
45,True,True,KNeighbors,GlcCer d18:1/18:0,NOR,negative,2
46,False,True,KNeighbors,Cholecalciferol,NOR,negative,2
47,False,True,KNeighbors,Cholesterol,NOR,negative,2
48,False,False,KNeighbors,Cholesteryl acetate,NOR,negative,2
49,False,False,KNeighbors,Choline,NOR,negative,2
50,False,True,KNeighbors,Cyclic adenosine monophosphate,NOR,negative,2
51,True,True,DecisionTree,Cysteine,NOR,negative,2
52,True,False,DecisionTree,Cytidine,NOR,negative,2
53,True,False,DecisionTree,Cytidine monophosphate,NOR,negative,2
54,True,False,DecisionTree,Dihydroxyacetone phosphate,NOR,negative,2
55,True,False,DecisionTree,Dopamine,NOR,negative,2
56,True,True,DecisionTree,Epinephrine,NOR,negative,2
57,True,False,DecisionTree,Flavin adenine dinucleotide,NOR,negative,2
58,True,False,DecisionTree,Flavin mononucleotide,NOR,negative,2
59,True,False,DecisionTree,"Fructose 1,6-bisphosphate",NOR,negative,2
60,True,False,DecisionTree,Fumaric acid,NOR,negative,2
61,True,False,DecisionTree,GM3 Ganglioside 18:0,NOR,negative,2
62,True,True,DecisionTree,GlcCer d18:1/18:0,NOR,negative,2
63,False,False,DecisionTree,Cholecalciferol,NOR,negative,2
64,False,False,DecisionTree,Cholesterol,NOR,negative,2
65,False,False,DecisionTree,Cholesteryl acetate,NOR,negative,2
66,False,False,DecisionTree,Choline,NOR,negative,2
67,False,False,DecisionTree,Cyclic adenosine monophosphate,NOR,negative,2
68,True,True,RandomForest,Cysteine,NOR,negative,2
69,True,False,RandomForest,Cytidine,NOR,negative,2
70,True,False,RandomForest,Cytidine monophosphate,NOR,negative,2
71,True,False,RandomForest,Dihydroxyacetone phosphate,NOR,negative,2
72,True,True,RandomForest,Dopamine,NOR,negative,2
73,True,True,RandomForest,Epinephrine,NOR,negative,2
74,True,True,RandomForest,Flavin adenine dinucleotide,NOR,negative,2
75,True,False,RandomForest,Flavin mononucleotide,NOR,negative,2
76,True,False,RandomForest,"Fructose 1,6-bisphosphate",NOR,negative,2
77,True,False,RandomForest,Fumaric acid,NOR,negative,2
78,True,True,RandomForest,GM3 Ganglioside 18:0,NOR,negative,2
79,True,True,RandomForest,GlcCer d18:1/18:0,NOR,negative,2
80,False,False,RandomForest,Cholecalciferol,NOR,negative,2
81,False,True,RandomForest,Cholesterol,NOR,negative,2
82,False,False,RandomForest,Cholesteryl acetate,NOR,negative,2
83,False,False,RandomForest,Choline,NOR,negative,2
84,False,False,RandomForest,Cyclic adenosine monophosphate,NOR,negative,2
85,True,True,MLP,Cysteine,NOR,negative,2
86,True,True,MLP,Cytidine,NOR,negative,2
87,True,False,MLP,Cytidine monophosphate,NOR,negative,2
88,True,False,MLP,Dihydroxyacetone phosphate,NOR,negative,2
89,True,False,MLP,Dopamine,NOR,negative,2
90,True,False,MLP,Epinephrine,NOR,negative,2
91,True,False,MLP,Flavin adenine dinucleotide,NOR,negative,2
92,True,False,MLP,Flavin mononucleotide,NOR,negative,2
93,True,False,MLP,"Fructose 1,6-bisphosphate",NOR,negative,2
94,True,False,MLP,Fumaric acid,NOR,negative,2
95,True,False,MLP,GM3 Ganglioside 18:0,NOR,negative,2
96,True,True,MLP,GlcCer d18:1/18:0,NOR,negative,2
97,False,False,MLP,Cholecalciferol,NOR,negative,2
98,False,False,MLP,Cholesterol,NOR,negative,2
99,False,False,MLP,Cholesteryl acetate,NOR,negative,2
100,False,False,MLP,Choline,NOR,negative,2
101,False,False,MLP,Cyclic adenosine monophosphate,NOR,negative,2
102,True,True,GaussianProcess,Cysteine,NOR,negative,2
103,True,True,GaussianProcess,Cytidine,NOR,negative,2
104,True,False,GaussianProcess,Cytidine monophosphate,NOR,negative,2
105,True,False,GaussianProcess,Dihydroxyacetone phosphate,NOR,negative,2
106,True,False,GaussianProcess,Dopamine,NOR,negative,2
107,True,True,GaussianProcess,Epinephrine,NOR,negative,2
108,True,False,GaussianProcess,Flavin adenine dinucleotide,NOR,negative,2
109,True,False,GaussianProcess,Flavin mononucleotide,NOR,negative,2
110,True,False,GaussianProcess,"Fructose 1,6-bisphosphate",NOR,negative,2
111,True,False,GaussianProcess,Fumaric acid,NOR,negative,2
112,True,False,GaussianProcess,GM3 Ganglioside 18:0,NOR,negative,2
113,True,True,GaussianProcess,GlcCer d18:1/18:0,NOR,negative,2
114,False,False,GaussianProcess,Cholecalciferol,NOR,negative,2
115,False,False,GaussianProcess,Cholesterol,NOR,negative,2
116,False,False,GaussianProcess,Cholesteryl acetate,NOR,negative,2
117,False,False,GaussianProcess,Choline,NOR,negative,2
118,False,False,GaussianProcess,Cyclic adenosine monophosphate,NOR,negative,2
0,True,False,Logistic_reg,Gluconic acid,NOR,negative,3
1,True,True,Logistic_reg,Glucosamine 6-phosphate,NOR,negative,3
2,True,False,Logistic_reg,Glucose,NOR,negative,3
3,True,False,Logistic_reg,Glucose 6-phosphate,NOR,negative,3
4,True,True,Logistic_reg,Glucosyl cholesterol,NOR,negative,3
5,True,False,Logistic_reg,Glutamic acid,NOR,negative,3
6,True,False,Logistic_reg,Glutamine,NOR,negative,3
7,True,True,Logistic_reg,Glutathione,NOR,negative,3
8,True,True,Logistic_reg,Glycerol 3-phosphate,NOR,negative,3
9,True,True,Logistic_reg,Glycine,NOR,negative,3
10,True,True,Logistic_reg,Guanine,NOR,negative,3
11,True,False,Logistic_reg,Histamine,NOR,negative,3
12,False,True,Logistic_reg,Cystine,NOR,negative,3
13,False,False,Logistic_reg,Cytosine,NOR,negative,3
14,False,True,Logistic_reg,DG 18:0-22:6,NOR,negative,3
15,False,True,Logistic_reg,Dihydroxyacetone,NOR,negative,3
16,False,False,Logistic_reg,Estradiol,NOR,negative,3
17,True,False,SVC_poly,Gluconic acid,NOR,negative,3
18,True,True,SVC_poly,Glucosamine 6-phosphate,NOR,negative,3
19,True,False,SVC_poly,Glucose,NOR,negative,3
20,True,False,SVC_poly,Glucose 6-phosphate,NOR,negative,3
21,True,False,SVC_poly,Glucosyl cholesterol,NOR,negative,3
22,True,False,SVC_poly,Glutamic acid,NOR,negative,3
23,True,False,SVC_poly,Glutamine,NOR,negative,3
24,True,False,SVC_poly,Glutathione,NOR,negative,3
25,True,True,SVC_poly,Glycerol 3-phosphate,NOR,negative,3
26,True,False,SVC_poly,Glycine,NOR,negative,3
27,True,False,SVC_poly,Guanine,NOR,negative,3
28,True,False,SVC_poly,Histamine,NOR,negative,3
29,False,True,SVC_poly,Cystine,NOR,negative,3
30,False,False,SVC_poly,Cytosine,NOR,negative,3
31,False,True,SVC_poly,DG 18:0-22:6,NOR,negative,3
32,False,False,SVC_poly,Dihydroxyacetone,NOR,negative,3
33,False,False,SVC_poly,Estradiol,NOR,negative,3
34,True,False,KNeighbors,Gluconic acid,NOR,negative,3
35,True,False,KNeighbors,Glucosamine 6-phosphate,NOR,negative,3
36,True,True,KNeighbors,Glucose,NOR,negative,3
37,True,False,KNeighbors,Glucose 6-phosphate,NOR,negative,3
38,True,False,KNeighbors,Glucosyl cholesterol,NOR,negative,3
39,True,True,KNeighbors,Glutamic acid,NOR,negative,3
40,True,True,KNeighbors,Glutamine,NOR,negative,3
41,True,False,KNeighbors,Glutathione,NOR,negative,3
42,True,False,KNeighbors,Glycerol 3-phosphate,NOR,negative,3
43,True,False,KNeighbors,Glycine,NOR,negative,3
44,True,True,KNeighbors,Guanine,NOR,negative,3
45,True,False,KNeighbors,Histamine,NOR,negative,3
46,False,False,KNeighbors,Cystine,NOR,negative,3
47,False,True,KNeighbors,Cytosine,NOR,negative,3
48,False,False,KNeighbors,DG 18:0-22:6,NOR,negative,3
49,False,True,KNeighbors,Dihydroxyacetone,NOR,negative,3
50,False,False,KNeighbors,Estradiol,NOR,negative,3
51,True,False,DecisionTree,Gluconic acid,NOR,negative,3
52,True,False,DecisionTree,Glucosamine 6-phosphate,NOR,negative,3
53,True,False,DecisionTree,Glucose,NOR,negative,3
54,True,False,DecisionTree,Glucose 6-phosphate,NOR,negative,3
55,True,True,DecisionTree,Glucosyl cholesterol,NOR,negative,3
56,True,False,DecisionTree,Glutamic acid,NOR,negative,3
57,True,False,DecisionTree,Glutamine,NOR,negative,3
58,True,True,DecisionTree,Glutathione,NOR,negative,3
59,True,False,DecisionTree,Glycerol 3-phosphate,NOR,negative,3
60,True,True,DecisionTree,Glycine,NOR,negative,3
61,True,True,DecisionTree,Guanine,NOR,negative,3
62,True,False,DecisionTree,Histamine,NOR,negative,3
63,False,True,DecisionTree,Cystine,NOR,negative,3
64,False,False,DecisionTree,Cytosine,NOR,negative,3
65,False,False,DecisionTree,DG 18:0-22:6,NOR,negative,3
66,False,True,DecisionTree,Dihydroxyacetone,NOR,negative,3
67,False,False,DecisionTree,Estradiol,NOR,negative,3
68,True,False,RandomForest,Gluconic acid,NOR,negative,3
69,True,False,RandomForest,Glucosamine 6-phosphate,NOR,negative,3
70,True,True,RandomForest,Glucose,NOR,negative,3
71,True,False,RandomForest,Glucose 6-phosphate,NOR,negative,3
72,True,True,RandomForest,Glucosyl cholesterol,NOR,negative,3
73,True,True,RandomForest,Glutamic acid,NOR,negative,3
74,True,True,RandomForest,Glutamine,NOR,negative,3
75,True,True,RandomForest,Glutathione,NOR,negative,3
76,True,False,RandomForest,Glycerol 3-phosphate,NOR,negative,3
77,True,True,RandomForest,Glycine,NOR,negative,3
78,True,True,RandomForest,Guanine,NOR,negative,3
79,True,False,RandomForest,Histamine,NOR,negative,3
80,False,False,RandomForest,Cystine,NOR,negative,3
81,False,True,RandomForest,Cytosine,NOR,negative,3
82,False,False,RandomForest,DG 18:0-22:6,NOR,negative,3
83,False,True,RandomForest,Dihydroxyacetone,NOR,negative,3
84,False,False,RandomForest,Estradiol,NOR,negative,3
85,True,False,MLP,Gluconic acid,NOR,negative,3
86,True,True,MLP,Glucosamine 6-phosphate,NOR,negative,3
87,True,False,MLP,Glucose,NOR,negative,3
88,True,False,MLP,Glucose 6-phosphate,NOR,negative,3
89,True,False,MLP,Glucosyl cholesterol,NOR,negative,3
90,True,False,MLP,Glutamic acid,NOR,negative,3
91,True,False,MLP,Glutamine,NOR,negative,3
92,True,True,MLP,Glutathione,NOR,negative,3
93,True,True,MLP,Glycerol 3-phosphate,NOR,negative,3
94,True,True,MLP,Glycine,NOR,negative,3
95,True,True,MLP,Guanine,NOR,negative,3
96,True,False,MLP,Histamine,NOR,negative,3
97,False,True,MLP,Cystine,NOR,negative,3
98,False,False,MLP,Cytosine,NOR,negative,3
99,False,True,MLP,DG 18:0-22:6,NOR,negative,3
100,False,True,MLP,Dihydroxyacetone,NOR,negative,3
101,False,False,MLP,Estradiol,NOR,negative,3
102,True,False,GaussianProcess,Gluconic acid,NOR,negative,3
103,True,True,GaussianProcess,Glucosamine 6-phosphate,NOR,negative,3
104,True,False,GaussianProcess,Glucose,NOR,negative,3
