,observed_value,prediction,classifier,name_short,matrix,polarity,fold
23,0,2,SVC_rbf,Uridine diphosphate glucuronic acid,NEDC,positive,9
24,0,2,SVC_rbf,Uridine diphosphate-N-acetylglucosamine,NEDC,positive,9
25,0,0,SVC_rbf,Urocanic acid,NEDC,positive,9
26,0,1,SVC_rbf,Valine,NEDC,positive,9
27,0,1,SVC_rbf,Xanthine,NEDC,positive,9
28,0,0,SVC_rbf,alpha-tocopherol,NEDC,positive,9
29,0,0,SVC_rbf,cis-Aconitic acid,NEDC,positive,9
30,0,1,SVC_rbf,gamma-Aminobutyric acid,NEDC,positive,9
31,0,2,SVC_rbf,myo-Inositol,NEDC,positive,9
32,1,0,SVC_poly,S-Adenosylhomocysteine,NEDC,positive,9
33,1,1,SVC_poly,SM d18:1-16:0,NEDC,positive,9
34,1,1,SVC_poly,Spermidine,NEDC,positive,9
35,1,1,SVC_poly,TG 15:0-18:1-15:0,NEDC,positive,9
36,0,0,SVC_poly,Taurocholic acid,NEDC,positive,9
37,0,0,SVC_poly,Tetrahydrofolic acid,NEDC,positive,9
38,0,0,SVC_poly,Tyrosine,NEDC,positive,9
39,0,2,SVC_poly,Uridine diphosphate glucuronic acid,NEDC,positive,9
40,0,2,SVC_poly,Uridine diphosphate-N-acetylglucosamine,NEDC,positive,9
41,0,0,SVC_poly,Urocanic acid,NEDC,positive,9
42,0,0,SVC_poly,Valine,NEDC,positive,9
43,0,0,SVC_poly,Xanthine,NEDC,positive,9
44,0,1,SVC_poly,alpha-tocopherol,NEDC,positive,9
45,0,0,SVC_poly,cis-Aconitic acid,NEDC,positive,9
46,0,0,SVC_poly,gamma-Aminobutyric acid,NEDC,positive,9
47,0,2,SVC_poly,myo-Inositol,NEDC,positive,9
48,1,1,KNeighbors,S-Adenosylhomocysteine,NEDC,positive,9
49,1,1,KNeighbors,SM d18:1-16:0,NEDC,positive,9
50,1,0,KNeighbors,Spermidine,NEDC,positive,9
51,1,1,KNeighbors,TG 15:0-18:1-15:0,NEDC,positive,9
52,0,1,KNeighbors,Taurocholic acid,NEDC,positive,9
53,0,0,KNeighbors,Tetrahydrofolic acid,NEDC,positive,9
54,0,0,KNeighbors,Tyrosine,NEDC,positive,9
55,0,0,KNeighbors,Uridine diphosphate glucuronic acid,NEDC,positive,9
56,0,0,KNeighbors,Uridine diphosphate-N-acetylglucosamine,NEDC,positive,9
57,0,0,KNeighbors,Urocanic acid,NEDC,positive,9
58,0,1,KNeighbors,Valine,NEDC,positive,9
59,0,0,KNeighbors,Xanthine,NEDC,positive,9
60,0,0,KNeighbors,alpha-tocopherol,NEDC,positive,9
61,0,0,KNeighbors,cis-Aconitic acid,NEDC,positive,9
62,0,0,KNeighbors,gamma-Aminobutyric acid,NEDC,positive,9
63,0,0,KNeighbors,myo-Inositol,NEDC,positive,9
64,1,1,DecisionTree,S-Adenosylhomocysteine,NEDC,positive,9
65,1,1,DecisionTree,SM d18:1-16:0,NEDC,positive,9
66,1,1,DecisionTree,Spermidine,NEDC,positive,9
67,1,0,DecisionTree,TG 15:0-18:1-15:0,NEDC,positive,9
68,0,1,DecisionTree,Taurocholic acid,NEDC,positive,9
69,0,0,DecisionTree,Tetrahydrofolic acid,NEDC,positive,9
70,0,0,DecisionTree,Tyrosine,NEDC,positive,9
71,0,0,DecisionTree,Uridine diphosphate glucuronic acid,NEDC,positive,9
72,0,0,DecisionTree,Uridine diphosphate-N-acetylglucosamine,NEDC,positive,9
73,0,0,DecisionTree,Urocanic acid,NEDC,positive,9
74,0,1,DecisionTree,Valine,NEDC,positive,9
75,0,1,DecisionTree,Xanthine,NEDC,positive,9
76,0,0,DecisionTree,alpha-tocopherol,NEDC,positive,9
77,0,0,DecisionTree,cis-Aconitic acid,NEDC,positive,9
78,0,1,DecisionTree,gamma-Aminobutyric acid,NEDC,positive,9
79,0,0,DecisionTree,myo-Inositol,NEDC,positive,9
80,1,0,RandomForest,S-Adenosylhomocysteine,NEDC,positive,9
81,1,1,RandomForest,SM d18:1-16:0,NEDC,positive,9
82,1,0,RandomForest,Spermidine,NEDC,positive,9
83,1,0,RandomForest,TG 15:0-18:1-15:0,NEDC,positive,9
84,0,1,RandomForest,Taurocholic acid,NEDC,positive,9
85,0,0,RandomForest,Tetrahydrofolic acid,NEDC,positive,9
86,0,0,RandomForest,Tyrosine,NEDC,positive,9
87,0,1,RandomForest,Uridine diphosphate glucuronic acid,NEDC,positive,9
88,0,0,RandomForest,Uridine diphosphate-N-acetylglucosamine,NEDC,positive,9
89,0,0,RandomForest,Urocanic acid,NEDC,positive,9
90,0,1,RandomForest,Valine,NEDC,positive,9
91,0,1,RandomForest,Xanthine,NEDC,positive,9
92,0,0,RandomForest,alpha-tocopherol,NEDC,positive,9
93,0,0,RandomForest,cis-Aconitic acid,NEDC,positive,9
94,0,0,RandomForest,gamma-Aminobutyric acid,NEDC,positive,9
95,0,0,RandomForest,myo-Inositol,NEDC,positive,9
96,1,0,MLP,S-Adenosylhomocysteine,NEDC,positive,9
97,1,1,MLP,SM d18:1-16:0,NEDC,positive,9
98,1,1,MLP,Spermidine,NEDC,positive,9
99,1,3,MLP,TG 15:0-18:1-15:0,NEDC,positive,9
100,0,0,MLP,Taurocholic acid,NEDC,positive,9
101,0,0,MLP,Tetrahydrofolic acid,NEDC,positive,9
102,0,0,MLP,Tyrosine,NEDC,positive,9
103,0,2,MLP,Uridine diphosphate glucuronic acid,NEDC,positive,9
104,0,2,MLP,Uridine diphosphate-N-acetylglucosamine,NEDC,positive,9
105,0,0,MLP,Urocanic acid,NEDC,positive,9
106,0,0,MLP,Valine,NEDC,positive,9
107,0,0,MLP,Xanthine,NEDC,positive,9
108,0,1,MLP,alpha-tocopherol,NEDC,positive,9
109,0,0,MLP,cis-Aconitic acid,NEDC,positive,9
110,0,1,MLP,gamma-Aminobutyric acid,NEDC,positive,9
111,0,2,MLP,myo-Inositol,NEDC,positive,9
0,2,4,Logistic_reg,2-Oxoglutaric acid,NOR,negative,0
1,0,1,Logistic_reg,3-Hydroxyanthranilic acid,NOR,negative,0
2,0,4,Logistic_reg,3-Hydroxymethylglutaric acid,NOR,negative,0
3,2,4,Logistic_reg,3-Phosphoglyceric acid,NOR,negative,0
4,2,4,Logistic_reg,"4,5-Dihydroorotic acid",NOR,negative,0
5,1,1,Logistic_reg,4-Hydroxyproline,NOR,negative,0
6,1,4,Logistic_reg,6-Phosphogluconic acid,NOR,negative,0
7,2,1,Logistic_reg,Acetyl-CoA,NOR,negative,0
8,0,4,Logistic_reg,Acetylcarnitine,NOR,negative,0
9,1,1,Logistic_reg,Adenine,NOR,negative,0
10,3,1,Logistic_reg,Adenosine diphosphate,NOR,negative,0
11,0,3,Logistic_reg,Arachidonic acid,NOR,negative,0
12,1,1,Logistic_reg,Arginine,NOR,negative,0
13,1,1,Logistic_reg,Argininosuccinic acid,NOR,negative,0
14,1,4,Logistic_reg,Ascorbic acid,NOR,negative,0
15,1,1,Logistic_reg,Asparagine,NOR,negative,0
16,0,1,Logistic_reg,Cyclic adenosine monophosphate,NOR,negative,0
17,2,0,SVC_rbf,2-Oxoglutaric acid,NOR,negative,0
18,0,2,SVC_rbf,3-Hydroxyanthranilic acid,NOR,negative,0
19,0,2,SVC_rbf,3-Hydroxymethylglutaric acid,NOR,negative,0
20,2,3,SVC_rbf,3-Phosphoglyceric acid,NOR,negative,0
21,2,0,SVC_rbf,"4,5-Dihydroorotic acid",NOR,negative,0
22,1,1,SVC_rbf,4-Hydroxyproline,NOR,negative,0
23,1,4,SVC_rbf,6-Phosphogluconic acid,NOR,negative,0
24,2,2,SVC_rbf,Acetyl-CoA,NOR,negative,0
25,0,0,SVC_rbf,Acetylcarnitine,NOR,negative,0
26,1,2,SVC_rbf,Adenine,NOR,negative,0
27,3,2,SVC_rbf,Adenosine diphosphate,NOR,negative,0
28,0,3,SVC_rbf,Arachidonic acid,NOR,negative,0
29,1,0,SVC_rbf,Arginine,NOR,negative,0
30,1,0,SVC_rbf,Argininosuccinic acid,NOR,negative,0
31,1,2,SVC_rbf,Ascorbic acid,NOR,negative,0
32,1,2,SVC_rbf,Asparagine,NOR,negative,0
33,0,2,SVC_rbf,Cyclic adenosine monophosphate,NOR,negative,0
34,2,0,SVC_poly,2-Oxoglutaric acid,NOR,negative,0
35,0,2,SVC_poly,3-Hydroxyanthranilic acid,NOR,negative,0
36,0,4,SVC_poly,3-Hydroxymethylglutaric acid,NOR,negative,0
37,2,3,SVC_poly,3-Phosphoglyceric acid,NOR,negative,0
38,2,0,SVC_poly,"4,5-Dihydroorotic acid",NOR,negative,0
39,1,1,SVC_poly,4-Hydroxyproline,NOR,negative,0
40,1,4,SVC_poly,6-Phosphogluconic acid,NOR,negative,0
41,2,2,SVC_poly,Acetyl-CoA,NOR,negative,0
42,0,0,SVC_poly,Acetylcarnitine,NOR,negative,0
43,1,2,SVC_poly,Adenine,NOR,negative,0
44,3,2,SVC_poly,Adenosine diphosphate,NOR,negative,0
45,0,3,SVC_poly,Arachidonic acid,NOR,negative,0
46,1,1,SVC_poly,Arginine,NOR,negative,0
47,1,1,SVC_poly,Argininosuccinic acid,NOR,negative,0
48,1,4,SVC_poly,Ascorbic acid,NOR,negative,0
49,1,2,SVC_poly,Asparagine,NOR,negative,0
50,0,2,SVC_poly,Cyclic adenosine monophosphate,NOR,negative,0
51,2,0,KNeighbors,2-Oxoglutaric acid,NOR,negative,0
52,0,1,KNeighbors,3-Hydroxyanthranilic acid,NOR,negative,0
53,0,1,KNeighbors,3-Hydroxymethylglutaric acid,NOR,negative,0
54,2,3,KNeighbors,3-Phosphoglyceric acid,NOR,negative,0
55,2,0,KNeighbors,"4,5-Dihydroorotic acid",NOR,negative,0
56,1,0,KNeighbors,4-Hydroxyproline,NOR,negative,0
57,1,2,KNeighbors,6-Phosphogluconic acid,NOR,negative,0
58,2,2,KNeighbors,Acetyl-CoA,NOR,negative,0
59,0,0,KNeighbors,Acetylcarnitine,NOR,negative,0
60,1,2,KNeighbors,Adenine,NOR,negative,0
61,3,2,KNeighbors,Adenosine diphosphate,NOR,negative,0
62,0,0,KNeighbors,Arachidonic acid,NOR,negative,0
63,1,0,KNeighbors,Arginine,NOR,negative,0
64,1,0,KNeighbors,Argininosuccinic acid,NOR,negative,0
65,1,1,KNeighbors,Ascorbic acid,NOR,negative,0
66,1,1,KNeighbors,Asparagine,NOR,negative,0
67,0,2,KNeighbors,Cyclic adenosine monophosphate,NOR,negative,0
68,2,0,DecisionTree,2-Oxoglutaric acid,NOR,negative,0
69,0,2,DecisionTree,3-Hydroxyanthranilic acid,NOR,negative,0
70,0,1,DecisionTree,3-Hydroxymethylglutaric acid,NOR,negative,0
71,2,3,DecisionTree,3-Phosphoglyceric acid,NOR,negative,0
72,2,0,DecisionTree,"4,5-Dihydroorotic acid",NOR,negative,0
73,1,3,DecisionTree,4-Hydroxyproline,NOR,negative,0
74,1,2,DecisionTree,6-Phosphogluconic acid,NOR,negative,0
75,2,2,DecisionTree,Acetyl-CoA,NOR,negative,0
76,0,0,DecisionTree,Acetylcarnitine,NOR,negative,0
77,1,2,DecisionTree,Adenine,NOR,negative,0
78,3,2,DecisionTree,Adenosine diphosphate,NOR,negative,0
79,0,3,DecisionTree,Arachidonic acid,NOR,negative,0
80,1,3,DecisionTree,Arginine,NOR,negative,0
81,1,3,DecisionTree,Argininosuccinic acid,NOR,negative,0
82,1,1,DecisionTree,Ascorbic acid,NOR,negative,0
83,1,2,DecisionTree,Asparagine,NOR,negative,0
84,0,2,DecisionTree,Cyclic adenosine monophosphate,NOR,negative,0
85,2,0,RandomForest,2-Oxoglutaric acid,NOR,negative,0
86,0,2,RandomForest,3-Hydroxyanthranilic acid,NOR,negative,0
87,0,2,RandomForest,3-Hydroxymethylglutaric acid,NOR,negative,0
88,2,3,RandomForest,3-Phosphoglyceric acid,NOR,negative,0
89,2,0,RandomForest,"4,5-Dihydroorotic acid",NOR,negative,0
90,1,0,RandomForest,4-Hydroxyproline,NOR,negative,0
91,1,2,RandomForest,6-Phosphogluconic acid,NOR,negative,0
92,2,2,RandomForest,Acetyl-CoA,NOR,negative,0
93,0,0,RandomForest,Acetylcarnitine,NOR,negative,0
94,1,2,RandomForest,Adenine,NOR,negative,0
95,3,2,RandomForest,Adenosine diphosphate,NOR,negative,0
96,0,3,RandomForest,Arachidonic acid,NOR,negative,0
97,1,1,RandomForest,Arginine,NOR,negative,0
98,1,1,RandomForest,Argininosuccinic acid,NOR,negative,0
99,1,2,RandomForest,Ascorbic acid,NOR,negative,0
100,1,1,RandomForest,Asparagine,NOR,negative,0
101,0,2,RandomForest,Cyclic adenosine monophosphate,NOR,negative,0
102,2,0,MLP,2-Oxoglutaric acid,NOR,negative,0
103,0,2,MLP,3-Hydroxyanthranilic acid,NOR,negative,0
104,0,4,MLP,3-Hydroxymethylglutaric acid,NOR,negative,0
105,2,3,MLP,3-Phosphoglyceric acid,NOR,negative,0
106,2,0,MLP,"4,5-Dihydroorotic acid",NOR,negative,0
107,1,1,MLP,4-Hydroxyproline,NOR,negative,0
108,1,4,MLP,6-Phosphogluconic acid,NOR,negative,0
109,2,2,MLP,Acetyl-CoA,NOR,negative,0
110,0,0,MLP,Acetylcarnitine,NOR,negative,0
111,1,2,MLP,Adenine,NOR,negative,0
112,3,2,MLP,Adenosine diphosphate,NOR,negative,0
113,0,3,MLP,Arachidonic acid,NOR,negative,0
114,1,0,MLP,Arginine,NOR,negative,0
115,1,0,MLP,Argininosuccinic acid,NOR,negative,0
116,1,4,MLP,Ascorbic acid,NOR,negative,0
117,1,2,MLP,Asparagine,NOR,negative,0
118,0,2,MLP,Cyclic adenosine monophosphate,NOR,negative,0
0,0,4,Logistic_reg,5-Hydroxyindoleacetic acid,NOR,negative,1
1,2,1,Logistic_reg,Adenosine monophosphate,NOR,negative,1
2,0,1,Logistic_reg,Agmatine,NOR,negative,1
3,2,1,Logistic_reg,Aspartic acid,NOR,negative,1
4,1,4,Logistic_reg,Biotin,NOR,negative,1
5,0,3,Logistic_reg,Butyric acid,NOR,negative,1
6,0,4,Logistic_reg,CAR 16:0,NOR,negative,1
7,1,4,Logistic_reg,Cardiolipin 18:1,NOR,negative,1
8,2,1,Logistic_reg,Carnosine,NOR,negative,1
9,1,2,Logistic_reg,Cer d8:1/22:0 Cer,NOR,negative,1
10,1,2,Logistic_reg,Cholic acid,NOR,negative,1
11,3,4,Logistic_reg,Citric acid,NOR,negative,1
12,1,1,Logistic_reg,Citrulline,NOR,negative,1
13,1,1,Logistic_reg,Coenzyme A,NOR,negative,1
14,1,1,Logistic_reg,Creatine,NOR,negative,1
15,4,4,Logistic_reg,"Fructose 1,6-bisphosphate",NOR,negative,1
16,0,3,Logistic_reg,Palmitic acid,NOR,negative,1
17,0,2,SVC_rbf,5-Hydroxyindoleacetic acid,NOR,negative,1
18,2,3,SVC_rbf,Adenosine monophosphate,NOR,negative,1
19,0,1,SVC_rbf,Agmatine,NOR,negative,1
20,2,1,SVC_rbf,Aspartic acid,NOR,negative,1
21,1,0,SVC_rbf,Biotin,NOR,negative,1
22,0,4,SVC_rbf,Butyric acid,NOR,negative,1
23,0,0,SVC_rbf,CAR 16:0,NOR,negative,1
24,1,4,SVC_rbf,Cardiolipin 18:1,NOR,negative,1
25,2,1,SVC_rbf,Carnosine,NOR,negative,1
26,1,0,SVC_rbf,Cer d8:1/22:0 Cer,NOR,negative,1
27,1,4,SVC_rbf,Cholic acid,NOR,negative,1
28,3,4,SVC_rbf,Citric acid,NOR,negative,1
29,1,1,SVC_rbf,Citrulline,NOR,negative,1
30,1,2,SVC_rbf,Coenzyme A,NOR,negative,1
31,1,1,SVC_rbf,Creatine,NOR,negative,1
32,4,4,SVC_rbf,"Fructose 1,6-bisphosphate",NOR,negative,1
33,0,4,SVC_rbf,Palmitic acid,NOR,negative,1
34,0,0,SVC_poly,5-Hydroxyindoleacetic acid,NOR,negative,1
35,2,2,SVC_poly,Adenosine monophosphate,NOR,negative,1
36,0,1,SVC_poly,Agmatine,NOR,negative,1
37,2,1,SVC_poly,Aspartic acid,NOR,negative,1
38,1,3,SVC_poly,Biotin,NOR,negative,1
39,0,4,SVC_poly,Butyric acid,NOR,negative,1
40,0,0,SVC_poly,CAR 16:0,NOR,negative,1
41,1,4,SVC_poly,Cardiolipin 18:1,NOR,negative,1
42,2,1,SVC_poly,Carnosine,NOR,negative,1
43,1,4,SVC_poly,Cer d8:1/22:0 Cer,NOR,negative,1
44,1,4,SVC_poly,Cholic acid,NOR,negative,1
45,3,4,SVC_poly,Citric acid,NOR,negative,1
46,1,1,SVC_poly,Citrulline,NOR,negative,1
47,1,2,SVC_poly,Coenzyme A,NOR,negative,1
48,1,1,SVC_poly,Creatine,NOR,negative,1
49,4,4,SVC_poly,"Fructose 1,6-bisphosphate",NOR,negative,1
50,0,4,SVC_poly,Palmitic acid,NOR,negative,1
51,0,1,KNeighbors,5-Hydroxyindoleacetic acid,NOR,negative,1
52,2,3,KNeighbors,Adenosine monophosphate,NOR,negative,1
53,0,1,KNeighbors,Agmatine,NOR,negative,1
54,2,3,KNeighbors,Aspartic acid,NOR,negative,1
55,1,2,KNeighbors,Biotin,NOR,negative,1
56,0,0,KNeighbors,Butyric acid,NOR,negative,1
57,0,0,KNeighbors,CAR 16:0,NOR,negative,1
58,1,3,KNeighbors,Cardiolipin 18:1,NOR,negative,1
59,2,0,KNeighbors,Carnosine,NOR,negative,1
60,1,1,KNeighbors,Cer d8:1/22:0 Cer,NOR,negative,1
61,1,1,KNeighbors,Cholic acid,NOR,negative,1
62,3,0,KNeighbors,Citric acid,NOR,negative,1
63,1,0,KNeighbors,Citrulline,NOR,negative,1
64,1,2,KNeighbors,Coenzyme A,NOR,negative,1
65,1,1,KNeighbors,Creatine,NOR,negative,1
66,4,4,KNeighbors,"Fructose 1,6-bisphosphate",NOR,negative,1
67,0,0,KNeighbors,Palmitic acid,NOR,negative,1
68,0,0,DecisionTree,5-Hydroxyindoleacetic acid,NOR,negative,1
69,2,0,DecisionTree,Adenosine monophosphate,NOR,negative,1
70,0,1,DecisionTree,Agmatine,NOR,negative,1
71,2,3,DecisionTree,Aspartic acid,NOR,negative,1
72,1,0,DecisionTree,Biotin,NOR,negative,1
73,0,3,DecisionTree,Butyric acid,NOR,negative,1
74,0,0,DecisionTree,CAR 16:0,NOR,negative,1
75,1,3,DecisionTree,Cardiolipin 18:1,NOR,negative,1
76,2,3,DecisionTree,Carnosine,NOR,negative,1
77,1,0,DecisionTree,Cer d8:1/22:0 Cer,NOR,negative,1
78,1,1,DecisionTree,Cholic acid,NOR,negative,1
79,3,0,DecisionTree,Citric acid,NOR,negative,1
80,1,3,DecisionTree,Citrulline,NOR,negative,1
81,1,2,DecisionTree,Coenzyme A,NOR,negative,1
82,1,1,DecisionTree,Creatine,NOR,negative,1
83,4,4,DecisionTree,"Fructose 1,6-bisphosphate",NOR,negative,1
84,0,3,DecisionTree,Palmitic acid,NOR,negative,1
85,0,2,RandomForest,5-Hydroxyindoleacetic acid,NOR,negative,1
86,2,0,RandomForest,Adenosine monophosphate,NOR,negative,1
87,0,1,RandomForest,Agmatine,NOR,negative,1
88,2,3,RandomForest,Aspartic acid,NOR,negative,1
89,1,0,RandomForest,Biotin,NOR,negative,1
90,0,3,RandomForest,Butyric acid,NOR,negative,1
91,0,0,RandomForest,CAR 16:0,NOR,negative,1
92,1,3,RandomForest,Cardiolipin 18:1,NOR,negative,1
93,2,1,RandomForest,Carnosine,NOR,negative,1
94,1,0,RandomForest,Cer d8:1/22:0 Cer,NOR,negative,1
95,1,1,RandomForest,Cholic acid,NOR,negative,1
96,3,2,RandomForest,Citric acid,NOR,negative,1
97,1,1,RandomForest,Citrulline,NOR,negative,1
98,1,2,RandomForest,Coenzyme A,NOR,negative,1
99,1,1,RandomForest,Creatine,NOR,negative,1
100,4,4,RandomForest,"Fructose 1,6-bisphosphate",NOR,negative,1
101,0,3,RandomForest,Palmitic acid,NOR,negative,1
102,0,0,MLP,5-Hydroxyindoleacetic acid,NOR,negative,1
103,2,2,MLP,Adenosine monophosphate,NOR,negative,1
104,0,1,MLP,Agmatine,NOR,negative,1
105,2,1,MLP,Aspartic acid,NOR,negative,1
106,1,4,MLP,Biotin,NOR,negative,1
107,0,4,MLP,Butyric acid,NOR,negative,1
108,0,0,MLP,CAR 16:0,NOR,negative,1
109,1,4,MLP,Cardiolipin 18:1,NOR,negative,1
110,2,1,MLP,Carnosine,NOR,negative,1
111,1,4,MLP,Cer d8:1/22:0 Cer,NOR,negative,1
112,1,4,MLP,Cholic acid,NOR,negative,1
113,3,4,MLP,Citric acid,NOR,negative,1
114,1,1,MLP,Citrulline,NOR,negative,1
115,1,2,MLP,Coenzyme A,NOR,negative,1
116,1,1,MLP,Creatine,NOR,negative,1
117,4,4,MLP,"Fructose 1,6-bisphosphate",NOR,negative,1
118,0,4,MLP,Palmitic acid,NOR,negative,1
0,0,4,Logistic_reg,Acetoacetic acid,NOR,negative,2
1,0,3,Logistic_reg,Carbamoyl phosphate,NOR,negative,2
2,0,0,Logistic_reg,Cholecalciferol,NOR,negative,2
3,0,0,Logistic_reg,Cholesterol,NOR,negative,2
4,1,1,Logistic_reg,Creatinine,NOR,negative,2
5,1,1,Logistic_reg,Cysteine,NOR,negative,2
6,1,3,Logistic_reg,Cytidine,NOR,negative,2
7,1,2,Logistic_reg,Cytidine monophosphate,NOR,negative,2
8,0,3,Logistic_reg,Cytosine,NOR,negative,2
9,1,4,Logistic_reg,Dihydroxyacetone phosphate,NOR,negative,2
10,1,1,Logistic_reg,Dopamine,NOR,negative,2
11,2,1,Logistic_reg,Flavin adenine dinucleotide,NOR,negative,2
12,2,4,Logistic_reg,Flavin mononucleotide,NOR,negative,2
13,2,3,Logistic_reg,Fumaric acid,NOR,negative,2
14,0,1,Logistic_reg,Glycine,NOR,negative,2
15,3,4,Logistic_reg,Lyso PI 17:1,NOR,negative,2
16,4,3,Logistic_reg,Taurocholic acid,NOR,negative,2
17,0,0,SVC_rbf,Acetoacetic acid,NOR,negative,2
18,0,3,SVC_rbf,Carbamoyl phosphate,NOR,negative,2
19,0,1,SVC_rbf,Cholecalciferol,NOR,negative,2
20,0,1,SVC_rbf,Cholesterol,NOR,negative,2
21,1,2,SVC_rbf,Creatinine,NOR,negative,2
22,1,1,SVC_rbf,Cysteine,NOR,negative,2
23,1,3,SVC_rbf,Cytidine,NOR,negative,2
24,1,3,SVC_rbf,Cytidine monophosphate,NOR,negative,2
25,0,3,SVC_rbf,Cytosine,NOR,negative,2
26,1,4,SVC_rbf,Dihydroxyacetone phosphate,NOR,negative,2
27,1,1,SVC_rbf,Dopamine,NOR,negative,2
28,2,2,SVC_rbf,Flavin adenine dinucleotide,NOR,negative,2
29,2,1,SVC_rbf,Flavin mononucleotide,NOR,negative,2
30,2,3,SVC_rbf,Fumaric acid,NOR,negative,2
31,0,1,SVC_rbf,Glycine,NOR,negative,2
32,3,4,SVC_rbf,Lyso PI 17:1,NOR,negative,2
33,4,3,SVC_rbf,Taurocholic acid,NOR,negative,2
34,0,0,SVC_poly,Acetoacetic acid,NOR,negative,2
35,0,3,SVC_poly,Carbamoyl phosphate,NOR,negative,2
36,0,1,SVC_poly,Cholecalciferol,NOR,negative,2
37,0,1,SVC_poly,Cholesterol,NOR,negative,2
38,1,2,SVC_poly,Creatinine,NOR,negative,2
39,1,2,SVC_poly,Cysteine,NOR,negative,2
40,1,3,SVC_poly,Cytidine,NOR,negative,2
41,1,3,SVC_poly,Cytidine monophosphate,NOR,negative,2
42,0,3,SVC_poly,Cytosine,NOR,negative,2
43,1,4,SVC_poly,Dihydroxyacetone phosphate,NOR,negative,2
44,1,1,SVC_poly,Dopamine,NOR,negative,2
45,2,2,SVC_poly,Flavin adenine dinucleotide,NOR,negative,2
46,2,1,SVC_poly,Flavin mononucleotide,NOR,negative,2
47,2,3,SVC_poly,Fumaric acid,NOR,negative,2
48,0,1,SVC_poly,Glycine,NOR,negative,2
49,3,4,SVC_poly,Lyso PI 17:1,NOR,negative,2
50,4,3,SVC_poly,Taurocholic acid,NOR,negative,2
51,0,0,KNeighbors,Acetoacetic acid,NOR,negative,2
52,0,0,KNeighbors,Carbamoyl phosphate,NOR,negative,2
53,0,1,KNeighbors,Cholecalciferol,NOR,negative,2
54,0,0,KNeighbors,Cholesterol,NOR,negative,2
55,1,2,KNeighbors,Creatinine,NOR,negative,2
56,1,1,KNeighbors,Cysteine,NOR,negative,2
57,1,0,KNeighbors,Cytidine,NOR,negative,2
58,1,0,KNeighbors,Cytidine monophosphate,NOR,negative,2
59,0,0,KNeighbors,Cytosine,NOR,negative,2
60,1,3,KNeighbors,Dihydroxyacetone phosphate,NOR,negative,2
61,1,1,KNeighbors,Dopamine,NOR,negative,2
62,2,2,KNeighbors,Flavin adenine dinucleotide,NOR,negative,2
63,2,1,KNeighbors,Flavin mononucleotide,NOR,negative,2
64,2,0,KNeighbors,Fumaric acid,NOR,negative,2
65,0,1,KNeighbors,Glycine,NOR,negative,2
66,3,1,KNeighbors,Lyso PI 17:1,NOR,negative,2
67,4,0,KNeighbors,Taurocholic acid,NOR,negative,2
68,0,0,DecisionTree,Acetoacetic acid,NOR,negative,2
69,0,3,DecisionTree,Carbamoyl phosphate,NOR,negative,2
70,0,0,DecisionTree,Cholecalciferol,NOR,negative,2
71,0,0,DecisionTree,Cholesterol,NOR,negative,2
72,1,2,DecisionTree,Creatinine,NOR,negative,2
73,1,2,DecisionTree,Cysteine,NOR,negative,2
74,1,3,DecisionTree,Cytidine,NOR,negative,2
75,1,1,DecisionTree,Cytidine monophosphate,NOR,negative,2
76,0,3,DecisionTree,Cytosine,NOR,negative,2
77,1,3,DecisionTree,Dihydroxyacetone phosphate,NOR,negative,2
78,1,2,DecisionTree,Dopamine,NOR,negative,2
79,2,2,DecisionTree,Flavin adenine dinucleotide,NOR,negative,2
80,2,0,DecisionTree,Flavin mononucleotide,NOR,negative,2
81,2,3,DecisionTree,Fumaric acid,NOR,negative,2
82,0,2,DecisionTree,Glycine,NOR,negative,2
83,3,1,DecisionTree,Lyso PI 17:1,NOR,negative,2
84,4,3,DecisionTree,Taurocholic acid,NOR,negative,2
85,0,0,RandomForest,Acetoacetic acid,NOR,negative,2
86,0,3,RandomForest,Carbamoyl phosphate,NOR,negative,2
87,0,1,RandomForest,Cholecalciferol,NOR,negative,2
88,0,1,RandomForest,Cholesterol,NOR,negative,2
89,1,2,RandomForest,Creatinine,NOR,negative,2
90,1,1,RandomForest,Cysteine,NOR,negative,2
91,1,3,RandomForest,Cytidine,NOR,negative,2
92,1,1,RandomForest,Cytidine monophosphate,NOR,negative,2
93,0,3,RandomForest,Cytosine,NOR,negative,2
94,1,3,RandomForest,Dihydroxyacetone phosphate,NOR,negative,2
95,1,1,RandomForest,Dopamine,NOR,negative,2
96,2,2,RandomForest,Flavin adenine dinucleotide,NOR,negative,2
97,2,1,RandomForest,Flavin mononucleotide,NOR,negative,2
98,2,3,RandomForest,Fumaric acid,NOR,negative,2
99,0,1,RandomForest,Glycine,NOR,negative,2
100,3,1,RandomForest,Lyso PI 17:1,NOR,negative,2
101,4,3,RandomForest,Taurocholic acid,NOR,negative,2
102,0,2,MLP,Acetoacetic acid,NOR,negative,2
103,0,3,MLP,Carbamoyl phosphate,NOR,negative,2
104,0,3,MLP,Cholecalciferol,NOR,negative,2
105,0,3,MLP,Cholesterol,NOR,negative,2
106,1,2,MLP,Creatinine,NOR,negative,2
107,1,1,MLP,Cysteine,NOR,negative,2
108,1,3,MLP,Cytidine,NOR,negative,2
109,1,3,MLP,Cytidine monophosphate,NOR,negative,2
110,0,3,MLP,Cytosine,NOR,negative,2
